Latency,Interval
18446744056024571904,0
18446744056024571904,0
18446744056024569856,18446744073709549568
18446744056024569856,0
18446744056024569856,0
18446744056024567808,18446744073709549568
18446744056024567808,0
18446744056024567808,0
18446744056024565760,18446744073709549568
18446744056024565760,0
18446744056024563712,18446744073709549568
18446744056024563712,0
18446744056024563712,0
18446744056024561664,18446744073709549568
18446744056024561664,0
18446744056024561664,0
18446744056024559616,18446744073709549568
18446744056024559616,0
18446744056024557568,18446744073709549568
18446744056024557568,0
18446744056024557568,0
18446744056024555520,18446744073709549568
18446744056024555520,0
18446744056024555520,0
18446744056024553472,18446744073709549568
18446744056024553472,0
18446744056024551424,18446744073709549568
18446744056024551424,0
18446744056024551424,0
18446744056024549376,18446744073709549568
18446744056024549376,0
18446744056024549376,0
18446744056024547328,18446744073709549568
18446744056024547328,0
18446744056024547328,0
18446744056024545280,18446744073709549568
18446744056024545280,0
18446744056024543232,18446744073709549568
18446744056024543232,0
18446744056024543232,0
18446744056024541184,18446744073709549568
18446744056024541184,0
18446744056024541184,0
18446744056024539136,18446744073709549568
18446744056024539136,0
18446744056024537088,18446744073709549568
18446744056024537088,0
18446744056024537088,0
18446744056024535040,18446744073709549568
18446744056024535040,0
18446744056024535040,0
18446744056024532992,18446744073709549568
18446744056024532992,0
18446744056024530944,18446744073709549568
18446744056024530944,0
18446744056024530944,0
18446744056024528896,18446744073709549568
18446744056024528896,0
18446744056024528896,0
18446744056024528896,0
18446744056024526848,18446744073709549568
18446744056024526848,0
18446744056024524800,18446744073709549568
18446744056024524800,0
18446744056024524800,0
18446744056024522752,18446744073709549568
18446744056024522752,0
18446744056024520704,18446744073709549568
18446744056024520704,0
18446744056024520704,0
18446744056024518656,18446744073709549568
18446744056024518656,0
18446744056024516608,18446744073709549568
18446744056024516608,0
18446744056024516608,0
18446744056024514560,18446744073709549568
18446744056024514560,0
18446744056024514560,0
18446744056024512512,18446744073709549568
18446744056024512512,0
18446744056024512512,0
18446744056024510464,18446744073709549568
18446744056024510464,0
18446744056024508416,18446744073709549568
18446744056024508416,0
18446744056024508416,0
18446744056024506368,18446744073709549568
18446744056024506368,0
18446744056024506368,0
18446744056024504320,18446744073709549568
18446744056024504320,0
18446744056024502272,18446744073709549568
18446744056024502272,0
18446744056024502272,0
18446744056024500224,18446744073709549568
18446744056024500224,0
18446744056024500224,0
18446744056024498176,18446744073709549568
18446744056024498176,0
18446744056024498176,0
18446744056024496128,18446744073709549568
18446744056024496128,0
18446744056024496128,0
18446744056024494080,18446744073709549568
18446744056024494080,0
18446744056024492032,18446744073709549568
18446744056024492032,0
18446744056024492032,0
18446744056024489984,18446744073709549568
18446744056024489984,0
18446744056024489984,0
18446744056024487936,18446744073709549568
18446744056024487936,0
18446744056024485888,18446744073709549568
18446744056024485888,0
18446744056024485888,0
18446744056024483840,18446744073709549568
18446744056024483840,0
18446744056024481792,18446744073709549568
18446744056024481792,0
18446744056024481792,0
18446744056024479744,18446744073709549568
18446744056024479744,0
18446744056024479744,0
18446744056024477696,18446744073709549568
18446744056024477696,0
18446744056024477696,0
18446744056024475648,18446744073709549568
18446744056024475648,0
18446744056024475648,0
18446744056024473600,18446744073709549568
18446744056024473600,0
18446744056024473600,0
18446744056024471552,18446744073709549568
18446744056024471552,0
18446744056024471552,0
18446744056024469504,18446744073709549568
18446744056024469504,0
18446744056024467456,18446744073709549568
18446744056024467456,0
18446744056024467456,0
18446744056024465408,18446744073709549568
18446744056024465408,0
18446744056024465408,0
18446744056024463360,18446744073709549568
18446744056024463360,0
18446744056024461312,18446744073709549568
18446744056024461312,0
18446744056024461312,0
18446744056024459264,18446744073709549568
18446744056024459264,0
18446744056024459264,0
18446744056024457216,18446744073709549568
18446744056024457216,0
18446744056024455168,18446744073709549568
18446744056024455168,0
18446744056024453120,18446744073709549568
18446744056024453120,0
18446744056024453120,0
18446744056024451072,18446744073709549568
18446744056024451072,0
18446744056024451072,0
18446744056024449024,18446744073709549568
18446744056024449024,0
18446744056024446976,18446744073709549568
18446744056024446976,0
18446744056024446976,0
18446744056024446976,0
18446744056024444928,18446744073709549568
18446744056024444928,0
18446744056024444928,0
18446744056024442880,18446744073709549568
18446744056024442880,0
18446744056024442880,0
18446744056024440832,18446744073709549568
18446744056024440832,0
18446744056024438784,18446744073709549568
18446744056024438784,0
18446744056024438784,0
18446744056024436736,18446744073709549568
18446744056024436736,0
18446744056024436736,0
18446744056024434688,18446744073709549568
18446744056024434688,0
18446744056024432640,18446744073709549568
18446744056024432640,0
18446744056024432640,0
18446744056024430592,18446744073709549568
18446744056024430592,0
18446744056024430592,0
18446744056024428544,18446744073709549568
18446744056024428544,0
18446744056024426496,18446744073709549568
18446744056024426496,0
18446744056024426496,0
18446744056024424448,18446744073709549568
18446744056024424448,0
18446744056024422400,18446744073709549568
18446744056024422400,0
18446744056024422400,0
18446744056024422400,0
18446744056024420352,18446744073709549568
18446744056024420352,0
18446744056024420352,0
18446744056024418304,18446744073709549568
18446744056024418304,0
18446744056024416256,18446744073709549568
18446744056024416256,0
18446744056024416256,0
18446744056024414208,18446744073709549568
18446744056024414208,0
18446744056024414208,0
18446744056024412160,18446744073709549568
18446744056024412160,0
18446744056024410112,18446744073709549568
18446744056024410112,0
18446744056024410112,0
18446744056024408064,18446744073709549568
18446744056024408064,0
18446744056024406016,18446744073709549568
18446744056024406016,0
18446744056024406016,0
18446744056024403968,18446744073709549568
18446744056024403968,0
18446744056024403968,0
18446744056024401920,18446744073709549568
18446744056024401920,0
18446744056024401920,0
18446744056024399872,18446744073709549568
18446744056024399872,0
18446744056024397824,18446744073709549568
18446744056024397824,0
18446744056024397824,0
18446744056024395776,18446744073709549568
18446744056024395776,0
18446744056024395776,0
18446744056024393728,18446744073709549568
18446744056024393728,0
18446744056024391680,18446744073709549568
18446744056024391680,0
18446744056024391680,0
18446744056024391680,0
18446744056024389632,18446744073709549568
18446744056024389632,0
18446744056024389632,0
18446744056024387584,18446744073709549568
18446744056024387584,0
18446744056024385536,18446744073709549568
18446744056024385536,0
18446744056024385536,0
18446744056024383488,18446744073709549568
18446744056024383488,0
18446744056024381440,18446744073709549568
18446744056024381440,0
18446744056024381440,0
18446744056024379392,18446744073709549568
18446744056024379392,0
18446744056024377344,18446744073709549568
18446744056024377344,0
18446744056024377344,0
18446744056024375296,18446744073709549568
18446744056024375296,0
18446744056024375296,0
18446744056024375296,0
18446744056024373248,18446744073709549568
18446744056024373248,0
18446744056024371200,18446744073709549568
18446744056024371200,0
18446744056024371200,0
18446744056024369152,18446744073709549568
18446744056024369152,0
18446744056024369152,0
18446744056024367104,18446744073709549568
18446744056024367104,0
18446744056024365056,18446744073709549568
18446744056024365056,0
18446744056024365056,0
18446744056024363008,18446744073709549568
18446744056024363008,0
18446744056024363008,0
18446744056024360960,18446744073709549568
18446744056024360960,0
18446744056024358912,18446744073709549568
18446744056024358912,0
18446744056024358912,0
18446744056024356864,18446744073709549568
18446744056024356864,0
18446744056024356864,0
18446744056024354816,18446744073709549568
18446744056024354816,0
18446744056024352768,18446744073709549568
18446744056024352768,0
18446744056024352768,0
18446744056024350720,18446744073709549568
18446744056024350720,0
18446744056024348672,18446744073709549568
18446744056024348672,0
18446744056024348672,0
18446744056024346624,18446744073709549568
18446744056024346624,0
18446744056024346624,0
18446744056024344576,18446744073709549568
18446744056024344576,0
18446744056024342528,18446744073709549568
18446744056024342528,0
18446744056024342528,0
18446744056024342528,0
18446744056024342528,0
18446744056024340480,18446744073709549568
18446744056024340480,0
18446744056024338432,18446744073709549568
18446744056024338432,0
18446744056024336384,18446744073709549568
18446744056024336384,0
18446744056024336384,0
18446744056024334336,18446744073709549568
18446744056024334336,0
18446744056024332288,18446744073709549568
18446744056024332288,0
18446744056024332288,0
18446744056024330240,18446744073709549568
18446744056024330240,0
18446744056024330240,0
18446744056024328192,18446744073709549568
18446744056024328192,0
18446744056024326144,18446744073709549568
18446744056024326144,0
18446744056024326144,0
18446744056024324096,18446744073709549568
18446744056024324096,0
18446744056024324096,0
18446744056024322048,18446744073709549568
18446744056024322048,0
18446744056024320000,18446744073709549568
18446744056024320000,0
18446744056024320000,0
18446744056024317952,18446744073709549568
18446744056024317952,0
18446744056024317952,0
18446744056024315904,18446744073709549568
18446744056024315904,0
18446744056024313856,18446744073709549568
18446744056024313856,0
18446744056024313856,0
18446744056024311808,18446744073709549568
18446744056024311808,0
18446744056024311808,0
18446744056024311808,0
18446744056024309760,18446744073709549568
18446744056024309760,0
18446744056024307712,18446744073709549568
18446744056024307712,0
18446744056024307712,0
18446744056024305664,18446744073709549568
18446744056024305664,0
18446744056024305664,0
18446744056024303616,18446744073709549568
18446744056024303616,0
18446744056024301568,18446744073709549568
18446744056024301568,0
18446744056024301568,0
18446744056024299520,18446744073709549568
18446744056024299520,0
18446744056024299520,0
18446744056024297472,18446744073709549568
18446744056024297472,0
18446744056024295424,18446744073709549568
18446744056024295424,0
18446744056024295424,0
18446744056024293376,18446744073709549568
18446744056024293376,0
18446744056024293376,0
18446744056024291328,18446744073709549568
18446744056024291328,0
18446744056024289280,18446744073709549568
18446744056024291328,2048
18446744056024289280,18446744073709549568
18446744056024289280,0
18446744056024287232,18446744073709549568
18446744056024287232,0
18446744056024287232,0
18446744056024285184,18446744073709549568
18446744056024285184,0
18446744056024283136,18446744073709549568
18446744056024283136,0
18446744056024283136,0
18446744056024281088,18446744073709549568
18446744056024281088,0
18446744056024279040,18446744073709549568
18446744056024279040,0
18446744056024279040,0
18446744056024276992,18446744073709549568
18446744056024276992,0
18446744056024276992,0
18446744056024274944,18446744073709549568
18446744056024274944,0
18446744056024272896,18446744073709549568
18446744056024272896,0
18446744056024272896,0
18446744056024270848,18446744073709549568
18446744056024270848,0
18446744056024270848,0
18446744056024268800,18446744073709549568
18446744056024268800,0
18446744056024266752,18446744073709549568
18446744056024266752,0
18446744056024266752,0
18446744056024264704,18446744073709549568
18446744056024264704,0
18446744056024264704,0
18446744056024262656,18446744073709549568
18446744056024262656,0
18446744056024260608,18446744073709549568
18446744056024260608,0
18446744056024260608,0
18446744056024258560,18446744073709549568
18446744056024258560,0
18446744056024258560,0
18446744056024258560,0
18446744056024256512,18446744073709549568
18446744056024256512,0
18446744056024254464,18446744073709549568
18446744056024254464,0
18446744056024254464,0
18446744056024252416,18446744073709549568
18446744056024252416,0
18446744056024252416,0
18446744056024250368,18446744073709549568
18446744056024250368,0
18446744056024248320,18446744073709549568
18446744056024248320,0
18446744056024248320,0
18446744056024246272,18446744073709549568
18446744056024246272,0
18446744056024246272,0
18446744056024244224,18446744073709549568
18446744056024244224,0
18446744056024244224,0
18446744056024242176,18446744073709549568
18446744056024242176,0
18446744056024240128,18446744073709549568
18446744056024240128,0
18446744056024240128,0
18446744056024238080,18446744073709549568
18446744056024238080,0
18446744056024238080,0
18446744056024236032,18446744073709549568
18446744056024236032,0
18446744056024233984,18446744073709549568
18446744056024233984,0
18446744056024233984,0
18446744056024231936,18446744073709549568
18446744056024231936,0
18446744056024231936,0
18446744056024229888,18446744073709549568
18446744056024229888,0
18446744056024229888,0
18446744056024227840,18446744073709549568
18446744056024227840,0
18446744056024227840,0
18446744056024225792,18446744073709549568
18446744056024225792,0
18446744056024223744,18446744073709549568
18446744056024223744,0
18446744056024223744,0
18446744056024221696,18446744073709549568
18446744056024221696,0
18446744056024221696,0
18446744056024219648,18446744073709549568
18446744056024219648,0
18446744056024219648,0
18446744056024217600,18446744073709549568
18446744056024217600,0
18446744056024215552,18446744073709549568
18446744056024215552,0
18446744056024215552,0
18446744056024213504,18446744073709549568
18446744056024213504,0
18446744056024211456,18446744073709549568
18446744056024211456,0
18446744056024211456,0
18446744056024209408,18446744073709549568
18446744056024209408,0
18446744056024209408,0
18446744056024207360,18446744073709549568
18446744056024207360,0
18446744056024205312,18446744073709549568
18446744056024205312,0
18446744056024205312,0
18446744056024203264,18446744073709549568
18446744056024203264,0
18446744056024203264,0
18446744056024201216,18446744073709549568
18446744056024201216,0
18446744056024199168,18446744073709549568
18446744056024199168,0
18446744056024199168,0
18446744056024199168,0
18446744056024197120,18446744073709549568
18446744056024197120,0
18446744056024197120,0
18446744056024195072,18446744073709549568
18446744056024195072,0
18446744056024193024,18446744073709549568
18446744056024193024,0
18446744056024193024,0
18446744056024190976,18446744073709549568
18446744056024190976,0
18446744056024188928,18446744073709549568
18446744056024188928,0
18446744056024188928,0
18446744056024186880,18446744073709549568
18446744056024186880,0
18446744056024186880,0
18446744056024184832,18446744073709549568
18446744056024184832,0
18446744056024182784,18446744073709549568
18446744056024182784,0
18446744056024182784,0
18446744056024180736,18446744073709549568
18446744056024180736,0
18446744056024180736,0
18446744056024178688,18446744073709549568
18446744056024178688,0
18446744056024176640,18446744073709549568
18446744056024176640,0
18446744056024176640,0
18446744056024176640,0
18446744056024174592,18446744073709549568
18446744056024174592,0
18446744056024174592,0
18446744056024172544,18446744073709549568
18446744056024172544,0
18446744056024170496,18446744073709549568
18446744056024170496,0
18446744056024170496,0
18446744056024168448,18446744073709549568
18446744056024168448,0
18446744056024168448,0
18446744056024166400,18446744073709549568
18446744056024166400,0
18446744056024164352,18446744073709549568
18446744056024164352,0
18446744056024164352,0
18446744056024162304,18446744073709549568
18446744056024162304,0
18446744056024162304,0
18446744056024160256,18446744073709549568
18446744056024160256,0
18446744056024158208,18446744073709549568
18446744056024158208,0
18446744056024158208,0
18446744056024156160,18446744073709549568
18446744056024156160,0
18446744056024156160,0
18446744056024154112,18446744073709549568
18446744056024154112,0
18446744056024152064,18446744073709549568
18446744056024152064,0
18446744056024152064,0
18446744056024150016,18446744073709549568
18446744056024150016,0
18446744056024150016,0
18446744056024150016,0
18446744056024147968,18446744073709549568
18446744056024147968,0
18446744056024145920,18446744073709549568
18446744056024145920,0
18446744056024145920,0
18446744056024143872,18446744073709549568
18446744056024143872,0
18446744056024143872,0
18446744056024141824,18446744073709549568
18446744056024141824,0
18446744056024139776,18446744073709549568
18446744056024139776,0
18446744056024139776,0
18446744056024137728,18446744073709549568
18446744056024137728,0
18446744056024137728,0
18446744056024135680,18446744073709549568
18446744056024135680,0
18446744056024133632,18446744073709549568
18446744056024133632,0
18446744056024133632,0
18446744056024131584,18446744073709549568
18446744056024131584,0
18446744056024129536,18446744073709549568
18446744056024129536,0
18446744056024129536,0
18446744056024127488,18446744073709549568
18446744056024127488,0
18446744056024127488,0
18446744056024125440,18446744073709549568
18446744056024125440,0
18446744056024125440,0
18446744056024123392,18446744073709549568
18446744056024123392,0
18446744056024121344,18446744073709549568
18446744056024121344,0
18446744056024121344,0
18446744056024119296,18446744073709549568
18446744056024119296,0
18446744056024119296,0
18446744056024117248,18446744073709549568
18446744056024117248,0
18446744056024115200,18446744073709549568
18446744056024115200,0
18446744056024115200,0
18446744056024113152,18446744073709549568
18446744056024113152,0
18446744056024111104,18446744073709549568
18446744056024111104,0
18446744056024111104,0
18446744056024109056,18446744073709549568
18446744056024109056,0
18446744056024109056,0
18446744056024107008,18446744073709549568
18446744056024107008,0
18446744056024107008,0
18446744056024104960,18446744073709549568
18446744056024104960,0
18446744056024104960,0
18446744056024104960,0
18446744056024102912,18446744073709549568
18446744056024102912,0
18446744056024100864,18446744073709549568
18446744056024100864,0
18446744056024100864,0
18446744056024098816,18446744073709549568
18446744056024098816,0
18446744056024096768,18446744073709549568
18446744056024096768,0
18446744056024096768,0
18446744056024094720,18446744073709549568
18446744056024094720,0
18446744056024094720,0
18446744056024092672,18446744073709549568
18446744056024092672,0
18446744056024090624,18446744073709549568
18446744056024090624,0
18446744056024090624,0
18446744056024088576,18446744073709549568
18446744056024088576,0
18446744056024088576,0
18446744056024086528,18446744073709549568
18446744056024086528,0
18446744056024084480,18446744073709549568
18446744056024084480,0
18446744056024084480,0
18446744056024082432,18446744073709549568
18446744056024082432,0
18446744056024082432,0
18446744056024082432,0
18446744056024080384,18446744073709549568
18446744056024080384,0
18446744056024080384,0
18446744056024078336,18446744073709549568
18446744056024078336,0
18446744056024076288,18446744073709549568
18446744056024076288,0
18446744056024076288,0
18446744056024074240,18446744073709549568
18446744056024074240,0
18446744056024072192,18446744073709549568
18446744056024072192,0
18446744056024070144,18446744073709549568
18446744056024070144,0
18446744056024070144,0
18446744056024068096,18446744073709549568
18446744056024068096,0
18446744056024068096,0
18446744056024066048,18446744073709549568
18446744056024066048,0
18446744056024064000,18446744073709549568
18446744056024064000,0
18446744056024064000,0
18446744056024061952,18446744073709549568
18446744056024061952,0
18446744056024061952,0
18446744056024059904,18446744073709549568
18446744056024059904,0
18446744056024059904,0
18446744056024059904,0
18446744056024057856,18446744073709549568
18446744056024057856,0
18446744056024055808,18446744073709549568
18446744056024055808,0
18446744056024055808,0
18446744056024053760,18446744073709549568
18446744056024053760,0
18446744056024053760,0
18446744056024051712,18446744073709549568
18446744056024051712,0
18446744056024049664,18446744073709549568
18446744056024049664,0
18446744056024049664,0
18446744056024047616,18446744073709549568
18446744056024047616,0
18446744056024045568,18446744073709549568
18446744056024045568,0
18446744056024045568,0
18446744056024043520,18446744073709549568
18446744056024043520,0
18446744056024041472,18446744073709549568
18446744056024041472,0
18446744056024041472,0
18446744056024041472,0
18446744056024039424,18446744073709549568
18446744056024039424,0
18446744056024039424,0
18446744056024037376,18446744073709549568
18446744056024037376,0
18446744056024037376,0
18446744056024035328,18446744073709549568
18446744056024035328,0
18446744056024033280,18446744073709549568
18446744056024033280,0
18446744056024033280,0
18446744056024031232,18446744073709549568
18446744056024031232,0
18446744056024029184,18446744073709549568
18446744056024029184,0
18446744056024029184,0
18446744056024027136,18446744073709549568
18446744056024027136,0
18446744056024027136,0
18446744056024025088,18446744073709549568
18446744056024025088,0
18446744056024025088,0
18446744056024023040,18446744073709549568
18446744056024023040,0
18446744056024020992,18446744073709549568
18446744056024020992,0
18446744056024020992,0
18446744056024018944,18446744073709549568
18446744056024018944,0
18446744056024018944,0
18446744056024016896,18446744073709549568
18446744056024016896,0
18446744056024014848,18446744073709549568
18446744056024014848,0
18446744056024014848,0
18446744056024012800,18446744073709549568
18446744056024012800,0
18446744056024012800,0
18446744056024010752,18446744073709549568
18446744056024010752,0
18446744056024008704,18446744073709549568
18446744056024008704,0
18446744056024008704,0
18446744056024006656,18446744073709549568
18446744056024006656,0
18446744056024006656,0
18446744056024004608,18446744073709549568
18446744056024004608,0
18446744056024002560,18446744073709549568
18446744056024002560,0
18446744056024002560,0
18446744056024000512,18446744073709549568
18446744056024000512,0
18446744056024000512,0
18446744056023998464,18446744073709549568
18446744056023998464,0
18446744056023996416,18446744073709549568
18446744056023996416,0
18446744056023996416,0
18446744056023994368,18446744073709549568
18446744056023994368,0
18446744056023994368,0
18446744056023992320,18446744073709549568
18446744056023992320,0
18446744056023992320,0
18446744056023992320,0
18446744056023990272,18446744073709549568
18446744056023990272,0
18446744056023988224,18446744073709549568
18446744056023988224,0
18446744056023988224,0
18446744056023986176,18446744073709549568
18446744056023986176,0
18446744056023986176,0
18446744056023984128,18446744073709549568
18446744056023984128,0
18446744056023982080,18446744073709549568
18446744056023982080,0
18446744056023982080,0
18446744056023980032,18446744073709549568
18446744056023980032,0
18446744056023977984,18446744073709549568
18446744056023977984,0
18446744056023977984,0
18446744056023975936,18446744073709549568
18446744056023975936,0
18446744056023975936,0
18446744056023973888,18446744073709549568
18446744056023973888,0
18446744056023973888,0
18446744056023971840,18446744073709549568
18446744056023971840,0
18446744056023969792,18446744073709549568
18446744056023969792,0
18446744056023969792,0
18446744056023967744,18446744073709549568
18446744056023967744,0
18446744056023967744,0
18446744056023965696,18446744073709549568
18446744056023965696,0
18446744056023963648,18446744073709549568
18446744056023963648,0
18446744056023963648,0
18446744056023961600,18446744073709549568
18446744056023961600,0
18446744056023959552,18446744073709549568
18446744056023959552,0
18446744056023959552,0
18446744056023957504,18446744073709549568
18446744056023957504,0
18446744056023957504,0
18446744056023957504,0
18446744056023955456,18446744073709549568
18446744056023955456,0
18446744056023953408,18446744073709549568
18446744056023953408,0
18446744056023953408,0
18446744056023951360,18446744073709549568
18446744056023951360,0
18446744056023951360,0
18446744056023949312,18446744073709549568
18446744056023949312,0
18446744056023947264,18446744073709549568
18446744056023947264,0
18446744056023947264,0
18446744056023945216,18446744073709549568
18446744056023945216,0
18446744056023945216,0
18446744056023943168,18446744073709549568
18446744056023943168,0
18446744056023941120,18446744073709549568
18446744056023941120,0
18446744056023941120,0
18446744056023939072,18446744073709549568
18446744056023939072,0
18446744056023937024,18446744073709549568
18446744056023937024,0
18446744056023937024,0
18446744056023934976,18446744073709549568
18446744056023934976,0
18446744056023934976,0
18446744056023932928,18446744073709549568
18446744056023932928,0
18446744056023932928,0
18446744056023930880,18446744073709549568
18446744056023930880,0
18446744056023930880,0
18446744056023928832,18446744073709549568
18446744056023928832,0
18446744056023928832,0
18446744056023926784,18446744073709549568
18446744056023926784,0
18446744056023926784,0
18446744056023924736,18446744073709549568
18446744056023924736,0
18446744056023922688,18446744073709549568
18446744056023922688,0
18446744056023922688,0
18446744056023920640,18446744073709549568
18446744056023920640,0
18446744056023920640,0
18446744056023918592,18446744073709549568
18446744056023918592,0
18446744056023916544,18446744073709549568
18446744056023916544,0
18446744056023916544,0
18446744056023914496,18446744073709549568
18446744056023914496,0
18446744056023914496,0
18446744056023912448,18446744073709549568
18446744056023912448,0
18446744056023910400,18446744073709549568
18446744056023910400,0
18446744056023910400,0
18446744056023908352,18446744073709549568
18446744056023908352,0
18446744056023908352,0
18446744056023906304,18446744073709549568
18446744056023906304,0
18446744056023906304,0
18446744056023904256,18446744073709549568
18446744056023904256,0
18446744056023904256,0
18446744056023902208,18446744073709549568
18446744056023902208,0
18446744056023900160,18446744073709549568
18446744056023900160,0
18446744056023900160,0
18446744056023898112,18446744073709549568
18446744056023898112,0
18446744056023898112,0
18446744056023896064,18446744073709549568
18446744056023896064,0
18446744056023894016,18446744073709549568
18446744056023894016,0
18446744056023894016,0
18446744056023891968,18446744073709549568
18446744056023891968,0
18446744056023891968,0
18446744056023889920,18446744073709549568
18446744056023889920,0
18446744056023887872,18446744073709549568
18446744056023887872,0
18446744056023887872,0
18446744056023885824,18446744073709549568
18446744056023885824,0
18446744056023883776,18446744073709549568
18446744056023883776,0
18446744056023883776,0
18446744056023881728,18446744073709549568
18446744056023881728,0
18446744056023881728,0
18446744056023879680,18446744073709549568
18446744056023879680,0
18446744056023879680,0
18446744056023877632,18446744073709549568
18446744056023877632,0
18446744056023875584,18446744073709549568
18446744056023875584,0
18446744056023875584,0
18446744056023873536,18446744073709549568
18446744056023873536,0
18446744056023871488,18446744073709549568
18446744056023871488,0
18446744056023871488,0
18446744056023869440,18446744073709549568
18446744056023869440,0
18446744056023869440,0
18446744056023867392,18446744073709549568
18446744056023867392,0
18446744056023867392,0
18446744056023865344,18446744073709549568
18446744056023865344,0
18446744056023865344,0
18446744056023863296,18446744073709549568
18446744056023863296,0
18446744056023863296,0
18446744056023861248,18446744073709549568
18446744056023861248,0
18446744056023861248,0
18446744056023859200,18446744073709549568
18446744056023859200,0
18446744056023857152,18446744073709549568
18446744056023857152,0
18446744056023857152,0
18446744056023855104,18446744073709549568
18446744056023855104,0
18446744056023855104,0
18446744056023853056,18446744073709549568
18446744056023853056,0
18446744056023851008,18446744073709549568
18446744056023851008,0
18446744056023851008,0
18446744056023848960,18446744073709549568
18446744056023848960,0
18446744056023846912,18446744073709549568
18446744056023846912,0
18446744056023846912,0
18446744056023844864,18446744073709549568
18446744056023844864,0
18446744056023844864,0
18446744056023842816,18446744073709549568
18446744056023842816,0
18446744056023842816,0
18446744056023842816,0
18446744056023840768,18446744073709549568
18446744056023840768,0
18446744056023838720,18446744073709549568
18446744056023838720,0
18446744056023838720,0
18446744056023836672,18446744073709549568
18446744056023836672,0
18446744056023834624,18446744073709549568
18446744056023834624,0
18446744056023834624,0
18446744056023832576,18446744073709549568
18446744056023832576,0
18446744056023832576,0
18446744056023830528,18446744073709549568
18446744056023830528,0
18446744056023828480,18446744073709549568
18446744056023828480,0
18446744056023828480,0
18446744056023826432,18446744073709549568
18446744056023826432,0
18446744056023826432,0
18446744056023824384,18446744073709549568
18446744056023824384,0
18446744056023822336,18446744073709549568
18446744056023822336,0
18446744056023822336,0
18446744056023820288,18446744073709549568
18446744056023820288,0
18446744056023818240,18446744073709549568
18446744056023818240,0
18446744056023818240,0
18446744056023816192,18446744073709549568
18446744056023816192,0
18446744056023816192,0
18446744056023814144,18446744073709549568
18446744056023814144,0
18446744056023814144,0
18446744056023812096,18446744073709549568
18446744056023812096,0
18446744056023810048,18446744073709549568
18446744056023810048,0
18446744056023810048,0
18446744056023808000,18446744073709549568
18446744056023808000,0
18446744056023808000,0
18446744056023805952,18446744073709549568
18446744056023805952,0
18446744056023805952,0
18446744056023805952,0
18446744056023803904,18446744073709549568
18446744056023803904,0
18446744056023801856,18446744073709549568
18446744056023801856,0
18446744056023801856,0
18446744056023799808,18446744073709549568
18446744056023799808,0
18446744056023799808,0
18446744056023797760,18446744073709549568
18446744056023797760,0
18446744056023795712,18446744073709549568
18446744056023795712,0
18446744056023795712,0
18446744056023793664,18446744073709549568
18446744056023793664,0
18446744056023793664,0
18446744056023791616,18446744073709549568
18446744056023791616,0
18446744056023789568,18446744073709549568
18446744056023789568,0
18446744056023789568,0
18446744056023787520,18446744073709549568
18446744056023787520,0
18446744056023787520,0
18446744056023785472,18446744073709549568
18446744056023785472,0
18446744056023783424,18446744073709549568
18446744056023783424,0
18446744056023783424,0
18446744056023781376,18446744073709549568
18446744056023781376,0
18446744056023781376,0
18446744056023779328,18446744073709549568
18446744056023779328,0
18446744056023777280,18446744073709549568
18446744056023777280,0
18446744056023777280,0
18446744056023775232,18446744073709549568
18446744056023775232,0
18446744056023775232,0
18446744056023773184,18446744073709549568
18446744056023773184,0
18446744056023773184,0
18446744056023771136,18446744073709549568
18446744056023771136,0
18446744056023771136,0
18446744056023769088,18446744073709549568
18446744056023769088,0
18446744056023769088,0
18446744056023767040,18446744073709549568
18446744056023767040,0
18446744056023764992,18446744073709549568
18446744056023764992,0
18446744056023764992,0
18446744056023762944,18446744073709549568
18446744056023762944,0
18446744056023760896,18446744073709549568
18446744056023760896,0
18446744056023760896,0
18446744056023758848,18446744073709549568
18446744056023758848,0
18446744056023758848,0
18446744056023756800,18446744073709549568
18446744056023756800,0
18446744056023756800,0
18446744056023754752,18446744073709549568
18446744056023754752,0
18446744056023752704,18446744073709549568
18446744056023752704,0
18446744056023752704,0
18446744056023750656,18446744073709549568
18446744056023750656,0
18446744056023748608,18446744073709549568
18446744056023748608,0
18446744056023748608,0
18446744056023746560,18446744073709549568
18446744056023746560,0
18446744056023746560,0
18446744056023744512,18446744073709549568
18446744056023744512,0
18446744056023742464,18446744073709549568
18446744056023742464,0
18446744056023742464,0
18446744056023740416,18446744073709549568
18446744056023740416,0
18446744056023740416,0
18446744056023738368,18446744073709549568
18446744056023738368,0
18446744056023738368,0
18446744056023738368,0
18446744056023736320,18446744073709549568
18446744056023736320,0
18446744056023734272,18446744073709549568
18446744056023734272,0
18446744056023734272,0
18446744056023732224,18446744073709549568
18446744056023732224,0
18446744056023732224,0
18446744056023730176,18446744073709549568
18446744056023730176,0
18446744056023730176,0
18446744056023728128,18446744073709549568
18446744056023728128,0
18446744056023726080,18446744073709549568
18446744056023726080,0
18446744056023726080,0
18446744056023724032,18446744073709549568
18446744056023724032,0
18446744056023721984,18446744073709549568
18446744056023721984,0
18446744056023721984,0
18446744056023719936,18446744073709549568
18446744056023719936,0
18446744056023719936,0
18446744056023717888,18446744073709549568
18446744056023717888,0
18446744056023717888,0
18446744056023715840,18446744073709549568
18446744056023715840,0
18446744056023713792,18446744073709549568
18446744056023713792,0
18446744056023713792,0
18446744056023711744,18446744073709549568
18446744056023711744,0
