Latency,Interval
3712818,12
3712826,8
3712842,16
3713738,896
3713754,16
3713814,60
3713826,12
3714770,944
3714786,16
3714806,20
3714818,12
3715798,980
3715886,88
3715898,12
3715906,8
3716830,924
3717178,348
3717202,24
3717218,16
3718098,880
3718114,16
3718126,12
3718138,12
3718154,16
3718158,4
3718978,820
3719018,40
3719042,24
3719054,12
3719950,896
3719966,16
3719982,16
3720902,920
3720938,36
3720954,16
3720974,20
3721870,896
3721898,28
3721918,20
3721922,4
3723038,1116
3723054,16
3723066,12
3723078,12
3724030,952
3724142,112
3724158,16
3724166,8
3724182,16
3725174,992
3725526,352
3725538,12
3725642,104
3726614,972
3726638,24
3726654,16
3726662,8
3726674,12
3726690,16
3727662,972
3727674,12
3727686,12
3727698,12
3728598,900
3728634,36
3728686,52
3728702,16
3729646,944
3729658,12
3729670,12
3729678,8
3730850,1172
3730866,16
3730882,16
3730894,12
3731842,948
3731854,12
3731890,36
3731906,16
3731926,20
3732890,964
3732902,12
3732914,12
3732934,20
3733846,912
3733862,16
3733882,20
3733898,16
3734782,884
3734806,24
3734818,12
3734830,12
3735710,880
3735718,8
3735766,48
3735774,8
3736658,884
3736706,48
3736718,12
3736734,16
3737654,920
3737658,4
3737678,20
3737686,8
3738630,944
3738678,48
3738690,12
3738702,12
3739662,960
3739678,16
3739686,8
3739698,12
3740642,944
3740658,16
3741014,356
3741022,8
3741958,936
3741974,16
3741998,24
3742014,16
3742022,8
3742930,908
3742954,24
3742974,20
3742986,12
3743890,904
3743914,24
3743930,16
3743942,12
3743954,12
3744846,892
3744862,16
3744874,12
3745782,908
3745798,16
3745818,20
3745830,12
3746782,952
3746798,16
3746806,8
3746822,16
3747774,952
3747786,12
3747802,16
3747810,8
3748682,872
3748702,20
3748714,12
3748734,20
3748750,16
3749642,892
3749678,36
3749690,12
3750578,888
3750594,16
3750622,28
3750638,16
3751626,988
3751646,20
3751662,16
3751674,12
3752594,920
3752606,12
3752634,28
3752646,12
3752662,16
3753606,944
3753626,20
3753638,12
3753650,12
3754646,996
3754662,16
3754670,8
3754690,20
3755614,924
3755626,12
3755642,16
3755658,16
3756614,956
3756646,32
3756910,264
3756922,12
3757906,984
3757918,12
3757930,12
3757942,12
3757958,16
3758898,940
3758914,16
3758934,20
3758942,8
3759874,932
3759890,16
3759902,12
3759914,12
3760862,948
3760882,20
3760898,16
3760918,20
3762146,1228
3762166,20
3762174,8
3762186,12
3763138,952
3763150,12
3763158,8
3763178,20
3763190,12
3764114,924
3764138,24
3764198,60
3764218,20
3765154,936
3765170,16
3765182,12
3765194,12
3766066,872
3766086,20
3766094,8
3766110,16
3766122,12
3767030,908
3767054,24
3767134,80
3767146,12
3768114,968
3768162,48
3768170,8
3768198,28
3769138,940
3769158,20
3769174,16
3769186,12
3770134,948
3770150,16
3770158,8
3770166,8
3771130,964
3771150,20
3771162,12
3771178,16
3772018,840
3772402,384
3772410,8
3772558,148
3773554,996
3773574,20
3773586,12
3773598,12
3773638,40
3774598,960
3774614,16
3774638,24
3774646,8
3774658,12
3775590,932
3775610,20
3775642,32
3775658,16
3776594,936
3776610,16
3776614,4
3776630,16
3777782,1152
3777790,8
3777814,24
3777826,12
3778754,928
3778798,44
3778818,20
3778838,20
3779714,876
3779730,16
3779762,32
3779778,16
3780706,928
3780718,12
3780730,12
3780754,24
3780762,8
3781602,840
3781622,20
3781646,24
3781666,20
3782582,916
3782602,20
3782622,20
3783530,908
3783542,12
3783626,84
3783650,24
3783670,20
3784594,924
3784606,12
3784618,12
3784638,20
3785514,876
3785578,64
3785598,20
3785610,12
3786570,960
3786582,12
3786642,60
3786658,16
3787614,956
3787626,12
3787982,356
3788002,20
3788942,940
3788970,28
3788982,12
3788994,12
3789010,16
3789898,888
3789918,20
3789946,28
3789958,12
3789966,8
3790886,920
3790898,12
3790914,16
3791798,884
3791814,16
3791826,12
3791838,12
3792778,940
3792786,8
3792818,32
3792834,16
3793770,936
3793790,20
3793802,12
3793814,12
3794730,916
3794778,48
3794794,16
3794810,16
3796022,1212
3796042,20
3796054,12
3796062,8
3796938,876
3796954,16
3796966,12
3796978,12
3796986,8
3797890,904
3797930,40
3797942,12
3798882,940
3798890,8
3798910,20
3798950,40
3799854,904
3799954,100
3799978,24
3799986,8
3800938,952
3800954,16
3800974,20
3801234,260
3802154,920
3802174,20
3802186,12
3802198,12
3802210,12
3803182,972
3803206,24
3803222,16
3803230,8
3804182,952
3804194,12
3804210,16
3804222,12
3805122,900
3805146,24
3805166,20
3805174,8
3806142,968
3806146,4
3806166,20
3806178,12
3807078,900
3807122,44
3807170,48
3807182,12
3808118,936
3808150,32
3808170,20
3808186,16
3809066,880
3809098,32
3809118,20
3809166,48
3810114,948
3810130,16
3810142,12
3810162,20
3811110,948
3811166,56
3811182,16
3811190,8
3812070,880
3812090,20
3812118,28
3812134,16
3812986,852
3813018,32
3813038,20
3813994,956
3814010,16
3814022,12
3814034,12
3814906,872
3814950,44
3814962,12
3814978,16
3815946,968
3815958,12
3815978,20
3815990,12
3816918,928
3816938,20
3816950,12
3816958,8
3816994,36
3817942,948
3817958,16
3817966,8
3817986,20
3818942,956
3818958,16
3818970,12
3818990,20
3819946,956
3819958,12
3819966,8
3819994,28
3820886,892
3820902,16
3820942,40
3820958,16
3821926,968
3821946,20
3821958,12
3821966,8
3822886,920
3822902,16
3822918,16
3822934,16
3823854,920
3823870,16
3823886,16
3823906,20
3824846,940
3824858,12
3824874,16
3824886,12
3825778,892
3825798,20
3825806,8
3825822,16
3826746,924
3826758,12
3826766,8
3826790,24
3826806,16
3827742,936
3827758,16
3827794,36
3828734,940
3828782,48
3828806,24
3828822,16
3829758,936
3829810,52
3829830,20
3829842,12
3830802,960
3830826,24
3830842,16
3830850,8
3831786,936
3831798,12
3831818,20
3831834,16
3832794,960
3832814,20
3832826,12
3832846,20
3833770,924
3833790,20
3833822,32
3833842,20
3835126,1284
3835142,16
3835154,12
3835166,12
3835182,16
3836102,920
3836154,52
3836166,12
3836178,12
3836194,16
3837166,972
3837170,4
3837186,16
3837214,28
3838130,916
3838142,12
3838154,12
3838170,16
3839102,932
3839114,12
3839130,16
3839142,12
3840142,1000
3840322,180
3840342,20
3840358,16
3841322,964
3841338,16
3841358,20
3841390,32
3841406,16
3842302,896
3842314,12
3842382,68
3842390,8
3843290,900
3843318,28
3843326,8
3843342,16
3844266,924
3844286,20
3844298,12
3844310,12
3845298,988
3845318,20
3845326,8
3845338,12
3846210,872
3846226,16
3846234,8
3846258,24
3847138,880
3847150,12
3847162,12
3847174,12
3848130,956
3848146,16
3848174,28
3848186,12
3849086,900
3849102,16
3849114,12
3849138,24
3850134,996
3850166,32
3850174,8
3850186,12
3851070,884
3851378,308
3851402,24
3851410,8
3852386,976
3852414,28
3852430,16
3852486,56
3852510,24
3853466,956
3853486,20
3853502,16
3853510,8
3854430,920
3854478,48
3854494,16
3854510,16
3855390,880
3855446,56
3855470,24
3855502,32
3856418,916
3856434,16
3856590,156
3856610,20
3857606,996
3857630,24
3857906,276
3857914,8
3857942,28
3858842,900
3858862,20
3858870,8
3858882,12
3858898,16
3858910,12
3859814,904
3859878,64
3859894,16
3860806,912
3860826,20
3860842,16
3860862,20
3861834,972
3861850,16
3861862,12
3861874,12
3862762,888
3862778,16
3862794,16
3862810,16
3862822,12
3863718,896
3863734,16
3863746,12
3864702,956
3864714,12
3864758,44
3864770,12
3865722,952
3865734,12
3865754,20
3865766,12
3865782,16
3866622,840
3867082,460
3867098,16
3867138,40
3868110,972
3868126,16
3868146,20
3868158,12
3868170,12
3868182,12
3869130,948
3869146,16
3869158,12
3869170,12
3870094,924
3870142,48
3870166,24
3870186,20
3870194,8
3871074,880
3871118,44
3871138,20
3871170,32
3872126,956
3872146,20
3872194,48
3872210,16
3873166,956
3873178,12
3873190,12
3873226,36
3874114,888
3874130,16
3874142,12
3874166,24
3875090,924
3875110,20
3875126,16
3876078,952
3876094,16
3876110,16
3876126,16
3877058,932
3877066,8
3877078,12
3877094,16
3878102,1008
3878118,16
3878130,12
3878142,12
3878150,8
3879118,968
3879134,16
3879154,20
3879394,240
3880306,912
3880326,20
3880366,40
3880398,32
3880422,24
3880438,16
3881350,912
3881366,16
3881378,12
3881386,8
3882218,832
3882262,44
3882282,20
3882294,12
3883210,916
3883234,24
3883242,8
3884098,856
3884134,36
3884150,16
3884174,24
3885130,956
3885150,20
3885158,8
3885174,16
3886042,868
3886094,52
3886126,32
3886146,20
3887154,1008
3887174,20
3887186,12
3887198,12
3888142,944
3888166,24
3888182,16
3888198,16
3889174,976
3889190,16
3889198,8
3889258,60
3890198,940
3890214,16
3890230,16
3890270,40
3891214,944
3891246,32
3891254,8
3891270,16
3892210,940
3892226,16
3892250,24
3892258,8
3893210,952
3893222,12
3893238,16
3893250,12
3894238,988
3894254,16
3894266,12
3894278,12
3895210,932
3895218,8
3895246,28
3895266,20
3896206,940
3896222,16
3896238,16
3896254,16
3897150,896
3897182,32
3897198,16
3897218,20
3898138,920
3898550,412
3898566,16
3899494,928
3899530,36
3899574,44
3899610,36
3899622,12
3899638,16
3900618,980
3900630,12
3900638,8
3900658,20
3901614,956
3901626,12
3901670,44
3901686,16
3902654,968
3902666,12
3902862,196
3902878,16
3902894,16
3903802,908
3903822,20
3903838,16
3903850,12
3903874,24
3904786,912
3904810,24
3904866,56
3904878,12
3905758,880
3905770,12
3905786,16
3906718,932
3906730,12
3906754,24
3906762,8
3907682,920
3907690,8
3907706,16
3907714,8
3908574,860
3908634,60
3908642,8
3908658,16
3908670,12
3909658,988
3909670,12
3909682,12
3910590,908
3910638,48
3910674,36
3910686,12
3910730,44
3911650,920
3911670,20
3911678,8
3911694,16
3912654,960
3912666,12
3912682,16
3912698,16
3913598,900
3913618,20
3914002,384
3914038,36
3914986,948
3915002,16
3915018,16
3915038,20
3915102,64
3915118,16
3916090,972
3916114,24
3916126,12
3916154,28
3917138,984
3917154,16
3917170,16
3917186,16
3918082,896
3918098,16
3918114,16
3918138,24
3919098,960
3919106,8
3919146,40
3919166,20
3920138,972
3920154,16
3920166,12
3920454,288
3921366,912
3921414,48
3921458,44
3921470,12
3921486,16
3922398,912
3922410,12
3922422,12
3922434,12
3923274,840
3923306,32
3923326,20
3923346,20
3924282,936
3924294,12
3924310,16
3925194,884
3925214,20
3925238,24
3925246,8
3926358,1112
3926370,12
3926382,12
3926398,16
3926406,8
3927314,908
3927338,24
3927362,24
3927382,20
3928382,1000
3928414,32
3928430,16
3928446,16
3929322,876
3929334,12
3929350,16
3929710,360
3929726,16
3930694,968
3930706,12
3930742,36
3930758,16
3930770,12
3931682,912
3931690,8
3931706,16
3931722,16
3932622,900
3932670,48
3932682,12
3932698,16
3933630,932
3933662,32
3933674,12
3933686,12
3933702,16
3934790,1088
3934802,12
3934818,16
3935694,876
3935714,20
3935730,16
3935742,12
3935786,44
3936662,876
3936714,52
3936726,12
3936742,16
3937614,872
3937638,24
3937670,32
3938642,972
3938718,76
3938738,20
3938746,8
3938754,8
3939662,908
3939682,20
3939694,12
3939710,16
3940654,944
3940674,20
3940686,12
3940702,16
3941666,964
3941678,12
3941934,256
3941954,20
3942838,884
3942882,44
3942894,12
3942906,12
3942918,12
3943898,980
3943910,12
3943926,16
3943942,16
3943950,8
3944826,876
3944842,16
3945186,344
3946126,940
3946146,20
3946154,8
3946162,8
3946178,16
3946186,8
3947170,984
3947190,20
3947202,12
3947214,12
3948154,940
3948174,20
3948186,12
3948198,12
3948206,8
3949126,920
3949134,8
3949146,12
3949166,20
3950098,932
3950106,8
3950122,16
3950422,300
3951310,888
3951334,24
3951354,20
3951366,12
3952242,876
3952426,184
3952438,12
3952446,8
3952462,16
3953374,912
3953394,20
3953442,48
3953454,12
3954382,928
3954402,20
3954422,20
3954438,16
3955346,908
3955350,4
3955382,32
3955394,12
3956326,932
3956346,20
3956362,16
3956374,12
3957286,912
3957302,16
3957318,16
3957334,16
3958246,912
3958282,36
3958290,8
3958306,16
3959262,956
3959274,12
3959306,32
3959318,12
3960234,916
3960258,24
3960286,28
3960610,324
3961598,988
3961614,16
3961626,12
3961650,24
3961670,20
3962622,952
3962646,24
3962666,20
3962678,12
3963606,928
3963614,8
3963626,12
3963642,16
3964578,936
3964610,32
3964626,16
3964642,16
3965634,992
3965682,48
3965694,12
3965714,20
3966642,928
3966654,12
3966678,24
3966690,12
3966706,16
3967666,960
3967682,16
3967686,4
3967698,12
3968642,944
3968694,52
3968706,12
3968718,12
3969630,912
3969654,24
3969662,8
3969674,12
3970630,956
3970642,12
3970658,16
3970674,16
3971586,912
3971606,20
3971618,12
3971630,12
3972610,980
3972626,16
3972654,28
3972662,8
3973638,976
3973654,16
3973882,228
3973886,4
3973910,24
3974798,888
3975238,440
3975250,12
3975262,12
3975282,20
3976170,888
3976186,16
3976194,8
3976566,372
3976590,24
3977538,948
3977546,8
3977562,16
3977618,56
3977630,12
3978494,864
3978542,48
3978566,24
3978618,52
3979622,1004
3979642,20
3979650,8
3979662,12
3979678,16
3980618,940
3980634,16
3980650,16
3980662,12
3981646,984
3981694,48
3981714,20
3981726,12
3982610,884
3982634,24
3982650,16
3982666,16
3982686,20
3983622,936
3983662,40
3983686,24
3983694,8
3984602,908
3984614,12
3984622,8
3985610,988
3985630,20
3985638,8
3985658,20
3986638,980
3986654,16
3986662,8
3986670,8
3986686,16
3987614,928
3987626,12
3987642,16
3987698,56
3988626,928
3988658,32
3988702,44
3988710,8
3989642,932
3989670,28
3989686,16
3989698,12
3990662,964
3990678,16
3990706,28
3990738,32
3991606,868
3991634,28
3991650,16
3992026,376
3992042,16
3993002,960
3993014,12
3993026,12
3993042,16
3993106,64
3993962,856
3994006,44
3994026,20
3994050,24
3994966,916
3994990,24
3995002,12
3995014,12
3995026,12
3995930,904
3995942,12
3995970,28
3995978,8
3996890,912
3996910,20
3996922,12
3996934,12
3997894,960
3997922,28
3997934,12
3997938,4
3998866,928
3998918,52
3998930,12
3998942,12
3998958,16
3999862,904
3999886,24
3999902,16
3999930,28
4000846,916
4000854,8
4000882,28
4000898,16
4001850,952
4001870,20
4001882,12
4001898,16
4002822,924
4002854,32
4002886,32
4002894,8
4003846,952
4003866,20
4003874,8
4003886,12
4005154,1268
4005170,16
4005182,12
4005198,16
4006442,1244
4006466,24
4006478,12
4006486,8
4006502,16
4007410,908
4007438,28
4007814,376
4007826,12
4007854,28
4007866,12
4008750,884
4008774,24
4008786,12
4008798,12
4008814,16
4008826,12
4009658,832
4009698,40
4009706,8
4009718,12
4010626,908
4010642,16
4010658,16
4010682,24
4011614,932
4011626,12
4011642,16
4012522,880
4012574,52
4012598,24
4012614,16
4012634,20
4013638,1004
4013658,20
4013666,8
4013702,36
4014614,912
4014630,16
4014654,24
4014670,16
4015626,956
4015686,60
4015698,12
4015706,8
4016650,944
4016662,12
4016678,16
4016686,8
4017614,928
4017630,16
4017642,12
4017658,16
4017666,8
4018646,980
4018662,16
4018674,12
4018682,8
4019634,952
4019726,92
4019742,16
4019758,16
4020814,1056
4020826,12
4020834,8
4020854,20
4021782,928
4021794,12
4021806,12
4021818,12
4022098,280
4023006,908
4023038,32
4023054,16
4023130,76
4023142,12
4024010,868
4024030,20
4024042,12
4025006,964
4025034,28
4025054,20
4025066,12
4025874,808
4025898,24
4025926,28
4025950,24
4025966,16
4026874,908
4026886,12
4026914,28
4027798,884
4027802,4
4027822,20
4027834,12
4027870,36
4028814,944
4028842,28
4028854,12
4028866,12
4029714,848
4029774,60
4029786,12
4029806,20
4030742,936
4030766,24
4030774,8
4030794,20
4031674,880
4031678,4
4031690,12
4031706,16
4032558,852
4032586,28
4032602,16
4033626,1024
4033646,20
4033658,12
4033670,12
4034586,916
4034650,64
4034662,12
4034674,12
4035622,948
4035650,28
4035766,116
4035782,16
4036686,904
4036702,16
4036722,20
4036738,16
4037670,932
4037682,12
4037706,24
4037714,8
4038086,372
4039022,936
4039034,12
4039066,32
4039082,16
4039114,32
4040026,912
4040058,32
4040070,12
4040086,16
4041010,924
4041022,12
4041034,12
4041042,8
4041062,20
4041946,884
4041954,8
4041966,12
4042826,860
4042866,40
4042886,20
4042918,32
4043838,920
4043850,12
4043866,16
4043874,8
4044826,952
4044846,20
4044910,64
4044926,16
4045798,872
4045810,12
4045822,12
4045838,16
4046758,920
4046766,8
4046778,12
4046794,16
4047686,892
4047702,16
4047714,12
4048690,976
4048710,20
4048722,12
4048734,12
4049626,892
4049654,28
4049670,16
4049686,16
4050654,968
4050666,12
4050678,12
4050690,12
4051610,920
4051622,12
4051662,40
4051670,8
4052726,1056
4052734,8
4052750,16
4052758,8
4053638,880
4053650,12
4053666,16
4054106,440
4054134,28
4055114,980
4055126,12
4055142,16
4055154,12
4055166,12
4056050,884
4056070,20
4056078,8
4056086,8
4056102,16
4056978,876
4056998,20
4057014,16
4057934,920
4057946,12
4057970,24
4057982,12
4059214,1232
4059234,20
4059250,16
4059266,16
4060162,896
4060178,16
4060202,24
4060214,12
4060234,20
4060250,16
4061202,952
4061214,12
4061238,24
4061250,12
4062142,892
4062154,12
4062186,32
4062198,12
4063126,928
4063146,20
4063158,12
4064154,996
4064170,16
4064186,16
4064198,12
4065090,892
4065118,28
4065130,12
4065142,12
4066074,932
4066134,60
4066150,16
4066162,12
4066178,16
4067114,936
4067134,20
4067146,12
4067158,12
4068170,1012
4068190,20
4068226,36
4068242,16
4069146,904
4069166,20
4069174,8
4069522,348
4069546,24
4070498,952
4070518,20
4070530,12
4070538,8
4070586,48
4071638,1052
4071658,20
4071670,12
4071678,8
4072614,936
4072658,44
4072666,8
4072682,16
4072698,16
4073654,956
4073662,8
4073678,16
4073694,16
4074862,1168
4074874,12
4074890,16
4074902,12
4075810,908
4075818,8
4075842,24
4075850,8
4075894,44
4076842,948
4076866,24
4076882,16
4076890,8
4077834,944
4077850,16
4077858,8
4077866,8
4078806,940
4078822,16
4078862,40
4078878,16
4079802,924
4079810,8
4079834,24
4079842,8
4080766,924
4080782,16
4080806,24
4080814,8
4081754,940
4081770,16
4081786,16
4081798,12
4082698,900
4082714,16
4082726,12
4082738,12
4083698,960
4083714,16
4083730,16
4083742,12
4084654,912
4084666,12
4084678,12
4084974,296
4085874,900
4085906,32
4085918,12
4085934,16
4085950,16
4086878,928
4086898,20
4086914,16
4086934,20
4087826,892
4087858,32
4087878,20
4087894,16
4088806,912
4088814,8
4088830,16
4088854,24
4088866,12
4089726,860
4089742,16
4089766,24
4089774,8
4090602,828
4090618,16
4090650,32
4090702,52
4091606,904
4091662,56
4091682,20
4092614,932
4092642,28
4092654,12
4092666,12
4092678,12
4093646,968
4093662,16
4093678,16
4093690,12
4094690,1000
4094706,16
4094726,20
4094738,12
4095638,900
4095658,20
4095670,12
4095682,12
4096610,928
4096662,52
4096678,16
4096694,16
4097618,924
4097650,32
4097674,24
4097682,8
4098958,1276
4098982,24
4098990,8
4099002,12
4099018,16
4099950,932
4100270,320
4100290,20
4100302,12
4100322,20
4101222,900
4101238,16
4101254,16
4101262,8
4101274,12
4102190,916
4102206,16
4102214,8
4103130,916
4103146,16
4103162,16
4103178,16
4104162,984
4104182,20
4104190,8
4104202,12
4105090,888
4105106,16
4105122,16
4105150,28
4106022,872
4106042,20
4106142,100
4106154,12
4106166,12
4107094,928
4107134,40
4107142,8
4107158,16
4108102,944
4108122,20
4108154,32
4109046,892
4109070,24
4109122,52
4109138,16
4110090,952
4110102,12
4110126,24
4110130,4
4111098,968
4111118,20
4111126,8
4111138,12
4112058,920
4112070,12
4112142,72
4112154,12
4113114,960
4113134,20
4113154,20
4113166,12
4113170,4
4114058,888
4114126,68
4114138,12
4114174,36
4115098,924
4115130,32
4115146,16
4115154,8
4116114,960
4116122,8
4116594,472
4117554,960
4117586,32
4117602,16
4117650,48
4117674,24
4117686,12
4118610,924
4118626,16
4118638,12
4118650,12
4118662,12
4119598,936
4119618,20
4119638,20
4120590,952
4120602,12
4120654,52
4120674,20
4120686,12
4121666,980
4121686,20
4121698,12
4121770,72
4122666,896
4122694,28
4122706,12
4122718,12
4123658,940
4123670,12
4123686,16
4123698,12
4123714,16
4124638,924
4124690,52
4124702,12
4125666,964
4125690,24
4125706,16
4125714,8
4126610,896
4126638,28
4126646,8
4126666,20
4127542,876
4127618,76
4127638,20
4127654,16
4127662,8
4128610,948
4128654,44
4128666,12
4128682,16
4129622,940
4129646,24
4129658,12
4129674,16
4130638,964
4130670,32
4130686,16
4130694,8
4130710,16
4131602,892
4131614,12
4131994,380
4132898,904
4132914,16
4132930,16
4132942,12
4132954,12
4133894,940
4133918,24
4133934,16
4133942,8
4133958,16
4134870,912
4134882,12
4134898,16
4134930,32
4135870,940
4135890,20
4135926,36
4135934,8
4136870,936
4136882,12
4136910,28
4136922,12
4137842,920
4137926,84
4137946,20
4137958,12
4137970,12
4138886,916
4138902,16
4138918,16
4138938,20
4139854,916
4139866,12
4140030,164
4140046,16
4141030,984
4141046,16
4141058,12
4141166,108
4142134,968
4142150,16
4142166,16
4142190,24
4142206,16
4143102,896
4143122,20
4143130,8
4143142,12
4144106,964
4144126,20
4144142,16
4144158,16
4145242,1084
4145270,28
4145286,16
4145298,12
4146266,968
4146286,20
4146298,12
4146314,16
4146330,16
4147202,872
4147234,32
4147570,336
4147622,52
4148618,996
4148634,16
4148646,12
4148658,12
4148670,12
4149614,944
4149642,28
4149658,16
4149670,12
4149694,24
4150642,948
4150662,20
4150674,12
4150718,44
4151670,952
4151678,8
4151718,40
4151734,16
4152714,980
4152754,40
4152770,16
4152786,16
4153718,932
4153734,16
4153742,8
4153758,16
4154718,960
4154726,8
4154742,16
4154754,12
4155706,952
4155726,20
4155734,8
4155742,8
4156654,912
4156738,84
4156750,12
4156762,12
4157690,928
4157714,24
4157722,8
4157734,12
4158634,900
4158654,20
4158682,28
4158694,12
4159650,956
4159666,16
4159682,16
4159690,8
4160574,884
4160606,32
4160618,12
4160630,12
4160850,220
4161866,1016
4161878,12
4161898,20
4161910,12
4161926,16
4162826,900
4162842,16
4163210,368
4163482,272
4164334,852
4164390,56
4164406,16
4164438,32
4164458,20
4164470,12
4165390,920
4165406,16
4165422,16
4165430,8
4166334,904
4166342,8
4166358,16
4166374,16
4167282,908
4167298,16
4167338,40
4167358,20
4168202,844
4168238,36
4168258,20
4168294,36
4169282,988
4169294,12
4169306,12
4169314,8
4170258,944
4170282,24
4170302,20
4170314,12
4171198,884
4171210,12
4171230,20
4171234,4
4172138,904
4172158,20
4172170,12
4173130,960
4173150,20
4173170,20
4173186,16
4174110,924
4174126,16
4174146,20
4174162,16
4175090,928
4175106,16
4175122,16
4175134,12
4175182,48
4176138,956
4176554,416
4176570,16
4176586,16
4177490,904
4177606,116
4177618,12
4177654,36
4177670,16
4177682,12
4178638,956
4178654,16
4179074,420
4179110,36
4179122,12
4180098,976
4180110,12
4180122,12
4180134,12
4180146,12
4180158,12
4181138,980
4181158,20
4181166,8
4181178,12
4181194,16
4182118,924
4182130,12
4182142,12
4182150,8
4183114,964
4183130,16
4183146,16
4183166,20
4184142,976
4184158,16
4184166,8
4184302,136
4185266,964
4185282,16
4185298,16
4185314,16
4185322,8
4186246,924
4186258,12
4186278,20
4186286,8
4187222,936
4187238,16
4187254,16
4187266,12
4188126,860
4188142,16
4188170,28
4188178,8
4188194,16
4189122,928
4189146,24
4189158,12
4189174,16
4190166,992
4190186,20
4190202,16
4190210,8
4191066,856
4191110,44
4191138,28
4191150,12
4192166,1016
4192178,12
4192190,12
4192210,20
4193114,904
4193150,36
4193166,16
4193190,24
4193474,284
4194374,900
4194390,16
4194402,12
4194414,12
4195322,908
4195338,16
4195354,16
4195366,12
4196230,864
4196282,52
4196302,20
4196314,12
4197186,872
4197202,16
4197214,12
4197230,16
4198190,960
4198214,24
4198230,16
4198242,12
4199174,932
4199226,52
4199234,8
4199246,12
4199262,16
4200234,972
4200246,12
4200262,16
4200274,12
4201158,884
4201182,24
4201198,16
4202158,960
4202202,44
4202218,16
4202230,12
4203150,920
4203178,28
4203190,12
4203198,8
4204126,928
4204146,20
4204166,20
4204198,32
4205126,928
4205138,12
4205162,24
4205170,8
4206086,916
4206130,44
4206146,16
4206158,12
4207130,972
4207138,8
4207150,12
4207186,36
4208170,984
4208426,256
4208442,16
4208478,36
4208498,20
4209358,860
4209370,12
4209730,360
4209742,12
4209798,56
4210674,876
4210702,28
4210714,12
4210750,36
4210762,12
4211666,904
4211682,16
4211698,16
4211714,16
4212726,1012
4212742,16
4212758,16
4212770,12
4213674,904
4213690,16
4213726,36
4213742,16
4214650,908
4214670,20
4214686,16
4214694,8
4215614,920
4215630,16
4215642,12
4215662,20
4216602,940
4216614,12
4216634,20
4216650,16
4217562,912
4217614,52
4217626,12
4218526,900
4218542,16
4218554,12
4218582,28
4218638,56
4219610,972
4219630,20
4219650,20
4219666,16
4220626,960
4220638,12
4220654,16
4220670,16
4221618,948
4221638,20
4221650,12
4221662,12
4222602,940
4222622,20
4222650,28
4222670,20
4223646,976
4223674,28
4223686,12
4223702,16
4224586,884
4224622,36
4224638,16
4224654,16
4224966,312
4225926,960
4225946,20
4226006,60
4226026,20
4226046,20
4226950,904
4226970,20
4226986,16
4227002,16
4227010,8
4227874,864
4227922,48
4227934,12
4228798,864
4228818,20
4228846,28
4228862,16
4228874,12
4229742,868
4229762,20
4229778,16
4229794,16
4230686,892
4230718,32
4230750,32
4231674,924
4231686,12
4231714,28
4231750,36
4231910,160
4232858,948
4232882,24
4232898,16
4232914,16
4233890,976
4233902,12
4233914,12
4233934,20
4234834,900
4234846,12
4234866,20
4234882,16
4235858,976
4235870,12
4235886,16
4235898,12
4236802,904
4236818,16
4236830,12
4236850,20
4236866,16
4237806,940
4237838,32
4237858,20
4237882,24
4239046,1164
4239058,12
4239074,16
4239086,12
4240038,952
4240058,20
4240142,84
4240154,12
4240418,264
4241282,864
4241666,384
4241682,16
4241690,8
4241706,16
4242626,920
4242638,12
4242658,20
4242686,28
4242702,16
4242714,12
4243582,868
4243598,16
4243622,24
4244546,924
4244558,12
4244570,12
4244622,52
4245634,1012
4245646,12
4245690,44
4245714,24
4246662,948
4246850,188
4246874,24
4246890,16
4246894,4
4247794,900
4247818,24
4247830,12
4247838,8
4247854,16
4248802,948
4248810,8
4248826,16
4249818,992
4249834,16
4249854,20
4249862,8
4249874,12
4250762,888
4250774,12
4250802,28
4250814,12
4251762,948
4251770,8
4251782,12
4251798,16
4252734,936
4252742,8
4252762,20
4252802,40
4253758,956
4253770,12
4253794,24
4253806,12
4254802,996
4254826,24
4254830,4
4254842,12
4255702,860
4255714,12
4255730,16
4256142,412
4256154,12
4257298,1144
4257314,16
4257330,16
4257346,16
4257358,12
4258322,964
4258342,20
4258354,12
4258370,16
4258378,8
4259306,928
4259322,16
4259338,16
4259358,20
4260286,928
4260310,24
4260334,24
4260354,20
4261302,948
4261318,16
4261326,8
4261342,16
4262262,920
4262314,52
4262326,12
4262346,20
4263274,928
4263282,8
4263298,16
4263314,16
4264230,916
4264278,48
4264326,48
4264458,132
4265342,884
4265350,8
4265382,32
4265402,20
4265414,12
4266278,864
4266294,16
4266302,8
4266318,16
4267198,880
4267210,12
4267222,12
4268070,848
4268110,40
4268122,12
4268130,8
4268142,12
4269054,912
4269066,12
4269070,4
4269994,924
4270318,324
4270346,28
4270358,12
4271190,832
4271238,48
4271270,32
4271282,12
4271622,340
4272942,1320
4272950,8
4272962,12
4272974,12
4272986,12
4273854,868
4273866,12
4273878,12
4273898,20
4273914,16
4273926,12
4274858,932
4274870,12
4274890,20
4274926,36
4275846,920
4275866,20
4275894,28
4275910,16
4276870,960
4276890,20
4276906,16
4276922,16
4277794,872
4277830,36
4277842,12
4278126,284
4279102,976
4279126,24
4279154,28
4279182,28
4279198,16
4279210,12
4280122,912
4280146,24
